ID	SENTIMENT	TEXT
0_ 154	positive	Moreover, apart from the plastic cable cover, the camera has a nice, solid feel about it, and it's so tiny, I take it with me wherever I go.
15_ 11	neutral	The closest competitor is the SONY DSC-P1 (3.3mp).
3_ 18	negative	The flash is very weak.
138_ 6	negative	There were no other obvious setup instructions - though there was a softcopy manual, it did not give an answer readily on what do to.
242_ 52	negative	I would suggest this phone for all but the simple-minded... or those who simply don't need so many features.
234_ 8	negative	It's as though Nokia has segregated 90% of the screen for fancy features rarely used and leave just 10% for the day to day use.
106_ 5	neutral	And changing bits requires one hand on the wrench, one hand on the spindle lock, and two knees to hold the router -- another reason why the M12V is best used in a table.
186_ 1	neutral	With so many choices it was a tough decision.
183_ 12	neutral	Why isn't it?
306_ 0	neutral	I had Norton Internet Security 2003 and it worked great...one of the features that I liked was the user interface as well as the ad/pop-up blocking feature along w/the logs on internet usage.
189_ 32	positive	You can use it as a storage Hard Drive.
213_ 0	neutral	so i admit it... i wanted a zen micro, because the appeal of the iPod was overshadowed by it's annoying trendy hipster popularity and i felt better about myself for choosing a rip off version of that trendy hipster popularity.
241_ 18	positive	I can tell using the phone that it feels a little flimsier than Motorolas do, but as long as I'm not planning on dropping the phone or running over it with my car it should be just fine.
3_ 17	negative	Even just turning the camera on will move the lens a little, resulting in a noisy start-up.
132_ 79	negative	 The interface took a little getting used to.
196_ 10	positive	It fits comfortably in my shirt pocket and while very well-designed, doesn't look to ostentatious while I'm walking around with it.
132_ 393	neutral	  I also got to see just how utterly addicted I am to my iPod in the few weeks I had to go without one.
132_ 442	neutral	 Warranty expires only after a year.
132_ 427	neutral	 For about $5! 6 dollars, you can get an "extended warranty" and apple will replace the battery within 2 years if it dies.
132_ 161	negative	 You can't change the battery, so I don't know what I'm going to do in a year or so.
89_ 19	positive	All in all, this product is definitely one I would recommend and certainly worth the very reasonable price.
222_ 4	positive	The software is very easy to use, and the transfer is super fast!
139_ 15	neutral	However, the version of the WRT54G that Amazon.com and most other places sell is version 5.
3_ 8	negative	First off, the battery.
290_ 2	neutral	This package contains BOTH Norton Antivirus and Firewall.
23_ 1	positive	I purchased the Elph s100 mainly because I thought it was cool.
136_ 14	neutral	No Wires !
15_ 17	neutral	You take around 12 pictures in a circle, stitch them together and voila; you have a perfect memory of where you were standing !
315_ 1	positive	No more banner ads, pop-ups, and the reliable antivirus.
76_ 3	neutral	4 months later.
13_ 1	negative	I then realized a major design flaw.
270_ 3	positive	The sound quality is excellent and the speaker phone couldn't be easier to use.
29_ 2	neutral	I am no computer expert, and this is my first (and probably last) digital camera.
132_ 150	neutral	 a week passed but it was never picked up.
132_ 45	positive	 Very sturdy and strong.
136_ 21	neutral	So 54 Megabytes per second is about a thousand times faster than a standard modem.
181_ 5	negative	Most of us just want to plug and play, not spend a year navigating a maze of complicated options...like transfering everything on a hard drive to this stupid thing.
132_ 63	neutral	 You can also use it as an external hard drive to back-up documents, photographs, etc.
132_ 24	neutral	 There is an alarm and timer, but most MP3 players have this feature.
270_ 6	negative	The only problem is the size of the keys.
139_ 11	neutral	On the subject of Third Party firmware; Linksys WRT54G versions 1 through 4 run Linux.
15_ 18	negative	The pictures are a little dark sometimes.
0_ 205	neutral	I have not been this happy about a purchase I have made in a long time.
169_ 0	neutral	I purchased the WRT54G about a week ago.
241_ 9	negative	The only problem is that occasionally the joystick does start to dig into your thumb while gaming.
0_ 143	neutral	If you like to take a look at some pictures shot with this camera by a mediocre photographer please feel fee to check out my picture page at http://community.webshots.com/user/mbs60099
132_ 126	neutral	  This is a hassle, of course, but I'm not sure if the problems are to blame on poor construction, cold weather, or misuse by yours truly.
102_ 1	positive	From the Internet, woodworking books, local stores and personal opinions the Hitachi M12V 3-1/4 HP router time and time again came up to be the router of choice or best for its price.
132_ 527	neutral	Or simply rate its performance in relation to other products?
106_ 10	neutral	Accessories included in the package are: - 1/2" shank, 1/2" diameter, 1" cutting length, 2 carbide flute straight bit - parallel guide - template guide - template adapter for 3rd-party guides - 1/4" chuck sleeve - cutting depth fine adjustment knob (which takes a "13 mm" wrench to install, but a crescent wrench works OK too)
213_ 9	neutral	Aren't they something of digital sound experts?
242_ 31	positive	The 6600 (T-Mobile) is the true 'world phone' in that it has the mhz to operate around the globe, including New Zealand and Australia (900) whereas the  6620 (available from Cingular) replaces it w/ 800mhz (some refer to as 850).
256_ 15	positive	Probably a great phone overall, and perhaps mine just has bugs.
298_ 33	negative	Just the home version of Norton Internet/AV has too many glitches and problems to even remotely bother with.
279_ 7	positive	I am just in love with this phone, especially after using a more primitve phone about 3 years.
306_ 1	negative	I read many reviews on Norton I.S. 2004 from a variety of sources (Cnet, Amazon, message boards) and came to the conclusion that NIS 04 was a terrible product and not worth the update.
189_ 33	neutral	Now, about the iTunes.
233_ 7	neutral	My dad has a Nokia 6670 before which he has a Nokia 7210 and before that he had a Nokia 6610.
194_ 4	positive	It holds plenty of songs.
0_ 216	positive	I have a Canon A 70 , and now this SD500, its amazing, how this little camera produces, such great pics, it even brings out ur pimples on the face.
163_ 2	neutral	They've gone from 16 MB of RAM in version 4 to 8 MB of RAM in version 5.
166_ 1	neutral	Networking computers is quite beyond the capabilities of those, who used to think you had to keep the TV on to record it from your VCR.
183_ 24	neutral	If you want a wall-socket recharging cord, you have to dish out somewhere between $30 and $35, plus shipping and handling, for a cord that cost less than $1 to manufacture and market.
139_ 23	neutral	If you are a tech person and want to really play with your WRT54G, sorry, but you need to get the WRT54GS router.
